,Date,AQI,Sample_Duration,Pollutant_Type
13728,2013-10-24,28,24-HR BLK AVG,88502
13729,2013-10-25,29,24-HR BLK AVG,88502
13730,2013-10-26,30,24-HR BLK AVG,88502
13731,2013-10-27,28,24-HR BLK AVG,88502
13732,2013-10-28,41,24-HR BLK AVG,88502
13733,2013-10-29,39,24-HR BLK AVG,88502
13734,2013-10-30,31,24-HR BLK AVG,88502
13735,2013-10-31,9,24-HR BLK AVG,88502
13736,2013-11-01,20,24-HR BLK AVG,88502
13737,2013-11-02,16,24-HR BLK AVG,88502
13738,2013-11-03,26,24-HR BLK AVG,88502
13739,2013-11-04,21,24-HR BLK AVG,88502
13740,2013-11-05,22,24-HR BLK AVG,88502
13741,2013-11-06,18,24-HR BLK AVG,88502
13742,2013-11-07,18,24-HR BLK AVG,88502
13743,2013-11-08,15,24-HR BLK AVG,88502
13744,2013-11-09,19,24-HR BLK AVG,88502
13745,2013-11-10,28,24-HR BLK AVG,88502
13746,2013-11-11,36,24-HR BLK AVG,88502
13747,2013-11-12,25,24-HR BLK AVG,88502
13748,2013-11-13,10,24-HR BLK AVG,88502
13749,2013-11-14,19,24-HR BLK AVG,88502
13750,2013-11-15,27,24-HR BLK AVG,88502
13751,2013-11-16,34,24-HR BLK AVG,88502
13752,2013-11-17,25,24-HR BLK AVG,88502
13753,2013-11-18,23,24-HR BLK AVG,88502
13754,2013-11-19,38,24-HR BLK AVG,88502
13755,2013-11-21,44,24-HR BLK AVG,88502
13756,2013-11-22,15,24-HR BLK AVG,88502
13757,2013-11-23,14,24-HR BLK AVG,88502
13758,2013-11-24,13,24-HR BLK AVG,88502
13759,2013-11-25,20,24-HR BLK AVG,88502
13760,2013-11-26,20,24-HR BLK AVG,88502
13761,2013-11-27,18,24-HR BLK AVG,88502
13762,2013-11-28,17,24-HR BLK AVG,88502
13763,2013-11-29,23,24-HR BLK AVG,88502
13764,2013-11-30,28,24-HR BLK AVG,88502
13765,2013-12-01,36,24-HR BLK AVG,88502
13766,2013-12-02,13,24-HR BLK AVG,88502
13767,2013-12-03,17,24-HR BLK AVG,88502
13768,2013-12-04,20,24-HR BLK AVG,88502
13769,2013-12-05,21,24-HR BLK AVG,88502
13770,2013-12-06,18,24-HR BLK AVG,88502
13771,2013-12-07,13,24-HR BLK AVG,88502
13772,2013-12-08,22,24-HR BLK AVG,88502
13773,2013-12-09,32,24-HR BLK AVG,88502
13774,2013-12-11,21,24-HR BLK AVG,88502
13775,2013-12-12,25,24-HR BLK AVG,88502
13776,2013-12-13,26,24-HR BLK AVG,88502
13777,2013-12-14,28,24-HR BLK AVG,88502
13778,2013-12-15,18,24-HR BLK AVG,88502
13779,2013-12-16,25,24-HR BLK AVG,88502
13780,2013-12-17,33,24-HR BLK AVG,88502
13781,2013-12-18,29,24-HR BLK AVG,88502
13782,2013-12-19,41,24-HR BLK AVG,88502
13783,2013-12-20,37,24-HR BLK AVG,88502
13784,2013-12-21,10,24-HR BLK AVG,88502
13785,2013-12-22,26,24-HR BLK AVG,88502
13786,2013-12-23,25,24-HR BLK AVG,88502
13787,2013-12-24,19,24-HR BLK AVG,88502
13788,2013-12-25,23,24-HR BLK AVG,88502
13789,2013-12-26,17,24-HR BLK AVG,88502
13790,2013-12-27,21,24-HR BLK AVG,88502
13791,2013-12-28,10,24-HR BLK AVG,88502
13792,2013-12-29,19,24-HR BLK AVG,88502
13793,2013-12-30,20,24-HR BLK AVG,88502
13794,2013-12-31,19,24-HR BLK AVG,88502
13795,2014-01-01,20,24-HR BLK AVG,88502
13796,2014-01-02,15,24-HR BLK AVG,88502
13797,2014-01-03,11,24-HR BLK AVG,88502
13798,2014-01-04,18,24-HR BLK AVG,88502
13799,2014-01-05,19,24-HR BLK AVG,88502
13800,2014-01-06,12,24-HR BLK AVG,88502
13801,2014-01-07,13,24-HR BLK AVG,88502
13802,2014-01-08,25,24-HR BLK AVG,88502
13803,2014-01-09,35,24-HR BLK AVG,88502
13804,2014-01-10,29,24-HR BLK AVG,88502
13805,2014-01-11,18,24-HR BLK AVG,88502
13806,2014-01-12,16,24-HR BLK AVG,88502
13807,2014-01-13,22,24-HR BLK AVG,88502
13808,2014-01-14,47,24-HR BLK AVG,88502
13809,2014-01-15,11,24-HR BLK AVG,88502
13810,2014-01-16,56,24-HR BLK AVG,88502
13811,2014-01-17,30,24-HR BLK AVG,88502
13812,2014-01-18,24,24-HR BLK AVG,88502
13813,2014-01-19,23,24-HR BLK AVG,88502
13814,2014-01-20,37,24-HR BLK AVG,88502
13815,2014-01-21,28,24-HR BLK AVG,88502
13816,2014-01-22,30,24-HR BLK AVG,88502
13817,2014-01-23,85,24-HR BLK AVG,88502
13818,2014-01-24,19,24-HR BLK AVG,88502
13819,2014-01-25,30,24-HR BLK AVG,88502
13820,2014-01-26,23,24-HR BLK AVG,88502
13821,2014-01-27,67,24-HR BLK AVG,88502
13822,2014-01-28,19,24-HR BLK AVG,88502
13823,2014-01-29,18,24-HR BLK AVG,88502
13824,2014-01-30,30,24-HR BLK AVG,88502
13825,2014-01-31,32,24-HR BLK AVG,88502
13826,2014-02-01,40,24-HR BLK AVG,88502
13827,2014-02-02,21,24-HR BLK AVG,88502
13828,2014-02-03,13,24-HR BLK AVG,88502
13829,2014-02-04,15,24-HR BLK AVG,88502
13830,2014-02-05,22,24-HR BLK AVG,88502
13831,2014-02-06,15,24-HR BLK AVG,88502
13832,2014-02-07,20,24-HR BLK AVG,88502
13833,2014-02-08,24,24-HR BLK AVG,88502
13834,2014-02-09,22,24-HR BLK AVG,88502
13835,2014-02-10,20,24-HR BLK AVG,88502
13836,2014-02-11,21,24-HR BLK AVG,88502
13837,2014-02-12,23,24-HR BLK AVG,88502
13838,2014-02-13,23,24-HR BLK AVG,88502
13839,2014-02-14,31,24-HR BLK AVG,88502
13840,2014-02-15,17,24-HR BLK AVG,88502
13841,2014-02-16,27,24-HR BLK AVG,88502
13842,2014-02-17,52,24-HR BLK AVG,88502
13843,2014-02-18,30,24-HR BLK AVG,88502
13844,2014-02-19,45,24-HR BLK AVG,88502
13845,2014-02-20,57,24-HR BLK AVG,88502
13846,2014-02-21,28,24-HR BLK AVG,88502
13847,2014-02-22,28,24-HR BLK AVG,88502
13848,2014-02-23,34,24-HR BLK AVG,88502
13849,2014-02-24,38,24-HR BLK AVG,88502
13850,2014-02-25,55,24-HR BLK AVG,88502
13851,2014-02-26,27,24-HR BLK AVG,88502
13852,2014-02-27,33,24-HR BLK AVG,88502
13853,2014-02-28,28,24-HR BLK AVG,88502
13854,2014-03-01,22,24-HR BLK AVG,88502
13855,2014-03-02,30,24-HR BLK AVG,88502
13856,2014-03-03,14,24-HR BLK AVG,88502
13857,2014-03-04,15,24-HR BLK AVG,88502
13858,2014-03-05,56,24-HR BLK AVG,88502
13859,2014-03-06,20,24-HR BLK AVG,88502
13860,2014-03-07,32,24-HR BLK AVG,88502
13861,2014-03-08,57,24-HR BLK AVG,88502
13862,2014-03-09,14,24-HR BLK AVG,88502
13863,2014-03-10,23,24-HR BLK AVG,88502
13864,2014-03-11,21,24-HR BLK AVG,88502
13865,2014-03-12,48,24-HR BLK AVG,88502
13866,2014-03-13,29,24-HR BLK AVG,88502
13867,2014-03-14,37,24-HR BLK AVG,88502
13868,2014-03-15,45,24-HR BLK AVG,88502
13869,2014-03-16,87,24-HR BLK AVG,88502
13870,2014-03-17,32,24-HR BLK AVG,88502
13871,2014-03-18,70,24-HR BLK AVG,88502
13872,2014-03-19,81,24-HR BLK AVG,88502
13873,2014-03-20,46,24-HR BLK AVG,88502
13874,2014-03-21,56,24-HR BLK AVG,88502
13875,2014-03-22,41,24-HR BLK AVG,88502
13876,2014-03-23,48,24-HR BLK AVG,88502
13877,2014-03-24,40,24-HR BLK AVG,88502
13878,2014-03-25,52,24-HR BLK AVG,88502
13879,2014-03-26,40,24-HR BLK AVG,88502
13880,2014-03-27,33,24-HR BLK AVG,88502
13881,2014-03-28,34,24-HR BLK AVG,88502
13882,2014-03-29,29,24-HR BLK AVG,88502
13883,2014-03-30,36,24-HR BLK AVG,88502
13884,2014-03-31,31,24-HR BLK AVG,88502
13885,2014-04-01,48,24-HR BLK AVG,88502
13886,2014-04-02,35,24-HR BLK AVG,88502
13887,2014-04-03,63,24-HR BLK AVG,88502
13888,2014-04-04,31,24-HR BLK AVG,88502
13889,2014-04-05,31,24-HR BLK AVG,88502
13890,2014-04-06,30,24-HR BLK AVG,88502
13891,2014-04-07,47,24-HR BLK AVG,88502
13892,2014-04-08,39,24-HR BLK AVG,88502
13893,2014-04-09,23,24-HR BLK AVG,88502
13894,2014-04-10,27,24-HR BLK AVG,88502
13895,2014-04-11,41,24-HR BLK AVG,88502
13896,2014-04-12,37,24-HR BLK AVG,88502
13897,2014-04-13,35,24-HR BLK AVG,88502
13898,2014-04-14,74,24-HR BLK AVG,88502
13899,2014-04-15,27,24-HR BLK AVG,88502
13900,2014-04-16,37,24-HR BLK AVG,88502
13901,2014-04-17,54,24-HR BLK AVG,88502
13902,2014-04-18,34,24-HR BLK AVG,88502
13903,2014-04-19,42,24-HR BLK AVG,88502
13904,2014-04-20,33,24-HR BLK AVG,88502
13905,2014-04-21,28,24-HR BLK AVG,88502
13906,2014-04-22,24,24-HR BLK AVG,88502
13907,2014-04-23,34,24-HR BLK AVG,88502
13908,2014-04-24,61,24-HR BLK AVG,88502
13909,2014-04-25,53,24-HR BLK AVG,88502
13910,2014-04-26,46,24-HR BLK AVG,88502
13911,2014-04-27,75,24-HR BLK AVG,88502
13912,2014-04-28,43,24-HR BLK AVG,88502
13913,2014-04-29,64,24-HR BLK AVG,88502
13914,2014-04-30,64,24-HR BLK AVG,88502
13915,2014-05-01,35,24-HR BLK AVG,88502
13916,2014-05-02,39,24-HR BLK AVG,88502
13917,2014-05-03,29,24-HR BLK AVG,88502
13918,2014-05-04,27,24-HR BLK AVG,88502
13919,2014-05-05,39,24-HR BLK AVG,88502
13920,2014-05-06,30,24-HR BLK AVG,88502
13921,2014-05-07,44,24-HR BLK AVG,88502
13922,2014-05-08,35,24-HR BLK AVG,88502
13923,2014-05-09,30,24-HR BLK AVG,88502
13924,2014-05-10,33,24-HR BLK AVG,88502
13925,2014-05-11,52,24-HR BLK AVG,88502
13926,2014-05-12,75,24-HR BLK AVG,88502
13927,2014-05-13,38,24-HR BLK AVG,88502
13928,2014-05-14,19,24-HR BLK AVG,88502
13929,2014-05-15,22,24-HR BLK AVG,88502
13930,2014-05-16,27,24-HR BLK AVG,88502
13931,2014-05-17,45,24-HR BLK AVG,88502
13932,2014-05-18,48,24-HR BLK AVG,88502
13933,2014-05-19,43,24-HR BLK AVG,88502
13934,2014-05-20,47,24-HR BLK AVG,88502
13935,2014-05-21,45,24-HR BLK AVG,88502
13936,2014-05-22,48,24-HR BLK AVG,88502
13937,2014-05-23,32,24-HR BLK AVG,88502
13938,2014-05-24,24,24-HR BLK AVG,88502
13939,2014-05-25,12,24-HR BLK AVG,88502
13940,2014-05-26,20,24-HR BLK AVG,88502
13941,2014-05-27,25,24-HR BLK AVG,88502
13942,2014-05-28,28,24-HR BLK AVG,88502
13943,2014-05-29,48,24-HR BLK AVG,88502
13944,2014-05-30,32,24-HR BLK AVG,88502
13945,2014-05-31,34,24-HR BLK AVG,88502
13946,2014-06-01,34,24-HR BLK AVG,88502
13947,2014-06-02,40,24-HR BLK AVG,88502
13948,2014-06-03,24,24-HR BLK AVG,88502
13949,2014-06-04,22,24-HR BLK AVG,88502
13950,2014-06-05,28,24-HR BLK AVG,88502
13951,2014-06-06,36,24-HR BLK AVG,88502
13952,2014-06-07,39,24-HR BLK AVG,88502
13953,2014-06-08,27,24-HR BLK AVG,88502
13954,2014-06-09,23,24-HR BLK AVG,88502
13955,2014-06-10,26,24-HR BLK AVG,88502
13956,2014-06-11,41,24-HR BLK AVG,88502
13957,2014-06-12,60,24-HR BLK AVG,88502
13958,2014-06-13,40,24-HR BLK AVG,88502
13959,2014-06-14,34,24-HR BLK AVG,88502
13960,2014-06-15,47,24-HR BLK AVG,88502
13961,2014-06-16,64,24-HR BLK AVG,88502
13962,2014-06-17,58,24-HR BLK AVG,88502
13963,2014-06-18,48,24-HR BLK AVG,88502
13964,2014-06-19,43,24-HR BLK AVG,88502
13965,2014-06-20,35,24-HR BLK AVG,88502
13966,2014-06-21,51,24-HR BLK AVG,88502
13967,2014-06-22,55,24-HR BLK AVG,88502
13968,2014-06-23,56,24-HR BLK AVG,88502
13969,2014-06-24,21,24-HR BLK AVG,88502
13970,2014-06-25,42,24-HR BLK AVG,88502
13971,2014-06-26,36,24-HR BLK AVG,88502
13972,2014-06-27,39,24-HR BLK AVG,88502
13973,2014-06-28,52,24-HR BLK AVG,88502
13974,2014-06-29,54,24-HR BLK AVG,88502
13975,2014-06-30,64,24-HR BLK AVG,88502
13976,2014-07-01,53,24-HR BLK AVG,88502
13977,2014-07-02,50,24-HR BLK AVG,88502
13978,2014-07-03,54,24-HR BLK AVG,88502
13979,2014-07-04,61,24-HR BLK AVG,88502
13980,2014-07-05,40,24-HR BLK AVG,88502
13981,2014-07-06,37,24-HR BLK AVG,88502
13982,2014-07-07,53,24-HR BLK AVG,88502
13983,2014-07-08,46,24-HR BLK AVG,88502
13984,2014-07-09,55,24-HR BLK AVG,88502
13985,2014-07-10,45,24-HR BLK AVG,88502
13986,2014-07-11,48,24-HR BLK AVG,88502
13987,2014-07-12,61,24-HR BLK AVG,88502
13988,2014-07-13,50,24-HR BLK AVG,88502
13989,2014-07-14,35,24-HR BLK AVG,88502
13990,2014-07-15,35,24-HR BLK AVG,88502
13991,2014-07-16,30,24-HR BLK AVG,88502
13992,2014-07-17,35,24-HR BLK AVG,88502
13993,2014-07-18,25,24-HR BLK AVG,88502
13994,2014-07-19,41,24-HR BLK AVG,88502
13995,2014-07-20,47,24-HR BLK AVG,88502
13996,2014-07-21,58,24-HR BLK AVG,88502
13997,2014-07-22,62,24-HR BLK AVG,88502
13998,2014-07-23,52,24-HR BLK AVG,88502
13999,2014-07-24,57,24-HR BLK AVG,88502
14000,2014-07-25,50,24-HR BLK AVG,88502
14001,2014-07-26,48,24-HR BLK AVG,88502
14002,2014-07-27,50,24-HR BLK AVG,88502
14003,2014-07-28,61,24-HR BLK AVG,88502
14004,2014-07-29,45,24-HR BLK AVG,88502
14005,2014-07-30,57,24-HR BLK AVG,88502
14006,2014-07-31,15,24-HR BLK AVG,88502
14007,2014-08-01,24,24-HR BLK AVG,88502
14008,2014-08-02,26,24-HR BLK AVG,88502
14009,2014-08-03,28,24-HR BLK AVG,88502
14010,2014-08-04,40,24-HR BLK AVG,88502
14011,2014-08-05,45,24-HR BLK AVG,88502
14012,2014-08-06,44,24-HR BLK AVG,88502
14013,2014-08-07,43,24-HR BLK AVG,88502
14014,2014-08-08,37,24-HR BLK AVG,88502
14015,2014-08-09,33,24-HR BLK AVG,88502
14016,2014-08-10,34,24-HR BLK AVG,88502
14017,2014-08-11,40,24-HR BLK AVG,88502
14018,2014-08-12,26,24-HR BLK AVG,88502
14019,2014-08-13,24,24-HR BLK AVG,88502
14020,2014-08-14,37,24-HR BLK AVG,88502
14021,2014-08-15,37,24-HR BLK AVG,88502
14022,2014-08-16,33,24-HR BLK AVG,88502
14023,2014-08-17,27,24-HR BLK AVG,88502
14024,2014-08-18,41,24-HR BLK AVG,88502
14025,2014-08-19,37,24-HR BLK AVG,88502
14026,2014-08-20,56,24-HR BLK AVG,88502
14027,2014-08-21,45,24-HR BLK AVG,88502
14028,2014-08-22,58,24-HR BLK AVG,88502
14029,2014-08-23,59,24-HR BLK AVG,88502
14030,2014-08-24,48,24-HR BLK AVG,88502
14031,2014-08-25,29,24-HR BLK AVG,88502
14032,2014-08-26,37,24-HR BLK AVG,88502
14033,2014-08-27,50,24-HR BLK AVG,88502
14034,2014-08-28,51,24-HR BLK AVG,88502
14035,2014-08-29,35,24-HR BLK AVG,88502
14036,2014-08-30,23,24-HR BLK AVG,88502
14037,2014-08-31,23,24-HR BLK AVG,88502
14038,2014-09-01,28,24-HR BLK AVG,88502
14039,2014-09-02,29,24-HR BLK AVG,88502
14040,2014-09-03,24,24-HR BLK AVG,88502
14041,2014-09-04,28,24-HR BLK AVG,88502
14042,2014-09-05,22,24-HR BLK AVG,88502
14043,2014-09-06,13,24-HR BLK AVG,88502
14044,2014-09-07,23,24-HR BLK AVG,88502
14045,2014-09-08,31,24-HR BLK AVG,88502
14046,2014-09-09,34,24-HR BLK AVG,88502
14047,2014-09-10,29,24-HR BLK AVG,88502
14048,2014-09-11,31,24-HR BLK AVG,88502
14049,2014-09-12,15,24-HR BLK AVG,88502
14050,2014-09-13,17,24-HR BLK AVG,88502
14051,2014-09-14,21,24-HR BLK AVG,88502
14052,2014-09-15,41,24-HR BLK AVG,88502
14053,2014-09-16,31,24-HR BLK AVG,88502
14054,2014-09-17,28,24-HR BLK AVG,88502
14055,2014-09-18,29,24-HR BLK AVG,88502
14056,2014-09-19,17,24-HR BLK AVG,88502
14057,2014-09-20,37,24-HR BLK AVG,88502
14058,2014-09-21,24,24-HR BLK AVG,88502
14059,2014-09-22,36,24-HR BLK AVG,88502
14060,2014-09-23,58,24-HR BLK AVG,88502
14061,2014-09-24,52,24-HR BLK AVG,88502
14062,2014-09-25,39,24-HR BLK AVG,88502
14063,2014-09-26,33,24-HR BLK AVG,88502
14064,2014-09-27,15,24-HR BLK AVG,88502
14065,2014-09-28,21,24-HR BLK AVG,88502
14066,2014-09-29,30,24-HR BLK AVG,88502
14067,2014-09-30,33,24-HR BLK AVG,88502
14068,2014-10-02,23,24-HR BLK AVG,88502
14069,2014-10-03,27,24-HR BLK AVG,88502
14070,2014-10-04,20,24-HR BLK AVG,88502
14071,2014-10-05,20,24-HR BLK AVG,88502
14072,2014-10-06,31,24-HR BLK AVG,88502
14073,2014-10-07,35,24-HR BLK AVG,88502
14074,2014-10-08,44,24-HR BLK AVG,88502
14075,2014-10-09,40,24-HR BLK AVG,88502
14076,2014-10-10,49,24-HR BLK AVG,88502
14077,2014-10-11,13,24-HR BLK AVG,88502
14078,2014-10-12,25,24-HR BLK AVG,88502
14079,2014-10-13,40,24-HR BLK AVG,88502
14080,2014-10-14,30,24-HR BLK AVG,88502
14081,2014-10-15,32,24-HR BLK AVG,88502
14082,2014-10-16,31,24-HR BLK AVG,88502
14083,2014-10-17,51,24-HR BLK AVG,88502
14084,2014-10-18,36,24-HR BLK AVG,88502
14085,2014-10-19,29,24-HR BLK AVG,88502
14086,2014-10-20,31,24-HR BLK AVG,88502
14087,2014-10-21,46,24-HR BLK AVG,88502
14088,2014-10-22,40,24-HR BLK AVG,88502
14089,2014-10-23,32,24-HR BLK AVG,88502
14090,2014-10-24,32,24-HR BLK AVG,88502
14091,2014-10-25,24,24-HR BLK AVG,88502
14092,2014-10-26,24,24-HR BLK AVG,88502
14093,2014-10-27,33,24-HR BLK AVG,88502
14094,2014-10-28,33,24-HR BLK AVG,88502
14095,2014-10-29,37,24-HR BLK AVG,88502
14096,2014-10-30,40,24-HR BLK AVG,88502
14097,2014-10-31,23,24-HR BLK AVG,88502
14098,2014-11-01,25,24-HR BLK AVG,88502
14099,2014-11-02,32,24-HR BLK AVG,88502
14100,2014-11-03,40,24-HR BLK AVG,88502
14101,2014-11-04,12,24-HR BLK AVG,88502
14102,2014-11-06,23,24-HR BLK AVG,88502
14103,2014-11-07,12,24-HR BLK AVG,88502
14104,2014-11-08,23,24-HR BLK AVG,88502
14105,2014-11-09,10,24-HR BLK AVG,88502
14106,2014-11-10,20,24-HR BLK AVG,88502
14107,2014-11-11,27,24-HR BLK AVG,88502
14108,2014-11-12,20,24-HR BLK AVG,88502
14109,2014-11-13,18,24-HR BLK AVG,88502
14110,2014-11-14,20,24-HR BLK AVG,88502
14111,2014-11-15,23,24-HR BLK AVG,88502
14112,2014-11-16,23,24-HR BLK AVG,88502
14113,2014-11-17,19,24-HR BLK AVG,88502
14114,2014-11-18,19,24-HR BLK AVG,88502
14115,2014-11-19,21,24-HR BLK AVG,88502
14116,2014-11-20,30,24-HR BLK AVG,88502
14117,2014-11-21,35,24-HR BLK AVG,88502
14118,2014-11-22,28,24-HR BLK AVG,88502
14119,2014-11-23,23,24-HR BLK AVG,88502
14120,2014-11-24,17,24-HR BLK AVG,88502
14121,2014-11-25,17,24-HR BLK AVG,88502
14122,2014-11-26,25,24-HR BLK AVG,88502
14123,2014-11-27,15,24-HR BLK AVG,88502
14124,2014-11-28,22,24-HR BLK AVG,88502
14125,2014-11-29,25,24-HR BLK AVG,88502
14126,2014-11-30,31,24-HR BLK AVG,88502
14127,2014-12-01,34,24-HR BLK AVG,88502
14128,2014-12-02,25,24-HR BLK AVG,88502
14129,2014-12-03,40,24-HR BLK AVG,88502
14130,2014-12-04,35,24-HR BLK AVG,88502
14131,2014-12-05,26,24-HR BLK AVG,88502
14132,2014-12-06,18,24-HR BLK AVG,88502
14133,2014-12-07,23,24-HR BLK AVG,88502
14134,2014-12-08,35,24-HR BLK AVG,88502
14135,2014-12-09,41,24-HR BLK AVG,88502
14136,2014-12-10,43,24-HR BLK AVG,88502
14137,2014-12-11,35,24-HR BLK AVG,88502
14138,2014-12-12,33,24-HR BLK AVG,88502
14139,2014-12-13,39,24-HR BLK AVG,88502
14140,2014-12-14,23,24-HR BLK AVG,88502
14141,2014-12-15,18,24-HR BLK AVG,88502
14142,2014-12-16,25,24-HR BLK AVG,88502
14143,2014-12-17,26,24-HR BLK AVG,88502
14144,2014-12-18,27,24-HR BLK AVG,88502
14145,2014-12-19,28,24-HR BLK AVG,88502
14146,2014-12-20,18,24-HR BLK AVG,88502
14147,2014-12-21,19,24-HR BLK AVG,88502
14148,2014-12-22,19,24-HR BLK AVG,88502
14149,2014-12-23,13,24-HR BLK AVG,88502
14150,2014-12-24,8,24-HR BLK AVG,88502
14151,2014-12-25,9,24-HR BLK AVG,88502
14152,2014-12-26,19,24-HR BLK AVG,88502
14153,2014-12-27,20,24-HR BLK AVG,88502
14154,2014-12-28,12,24-HR BLK AVG,88502
14155,2014-12-29,18,24-HR BLK AVG,88502
14156,2014-12-30,19,24-HR BLK AVG,88502
14157,2014-12-31,10,24-HR BLK AVG,88502
14158,2014-01-01,21,24-HR BLK AVG,88502
14159,2014-01-02,16,24-HR BLK AVG,88502
14160,2014-01-03,12,24-HR BLK AVG,88502
14161,2014-01-04,16,24-HR BLK AVG,88502
14162,2014-01-05,19,24-HR BLK AVG,88502
14163,2014-01-06,11,24-HR BLK AVG,88502
14164,2014-01-07,13,24-HR BLK AVG,88502
14165,2014-01-08,25,24-HR BLK AVG,88502
14166,2014-01-09,34,24-HR BLK AVG,88502
14167,2014-01-10,28,24-HR BLK AVG,88502
14168,2014-01-11,17,24-HR BLK AVG,88502
14169,2014-01-12,15,24-HR BLK AVG,88502
14170,2014-01-13,20,24-HR BLK AVG,88502
14171,2014-01-14,20,24-HR BLK AVG,88502
14172,2014-01-15,11,24-HR BLK AVG,88502
14173,2014-01-16,28,24-HR BLK AVG,88502
14174,2014-01-17,30,24-HR BLK AVG,88502
14175,2014-01-18,28,24-HR BLK AVG,88502
14176,2014-01-19,24,24-HR BLK AVG,88502
14177,2014-01-20,27,24-HR BLK AVG,88502
14178,2014-01-21,32,24-HR BLK AVG,88502
14179,2014-01-22,28,24-HR BLK AVG,88502
14180,2014-01-23,37,24-HR BLK AVG,88502
14181,2014-01-24,19,24-HR BLK AVG,88502
14182,2014-01-25,29,24-HR BLK AVG,88502
14183,2014-01-26,23,24-HR BLK AVG,88502
14184,2014-01-27,30,24-HR BLK AVG,88502
14185,2014-01-28,17,24-HR BLK AVG,88502
14186,2014-01-29,18,24-HR BLK AVG,88502
14187,2014-01-30,33,24-HR BLK AVG,88502
14188,2014-01-31,37,24-HR BLK AVG,88502
14189,2014-02-01,38,24-HR BLK AVG,88502
14190,2014-02-02,23,24-HR BLK AVG,88502
14191,2014-02-03,12,24-HR BLK AVG,88502
14192,2014-02-04,17,24-HR BLK AVG,88502
14193,2014-02-05,23,24-HR BLK AVG,88502
14194,2014-02-06,15,24-HR BLK AVG,88502
14195,2014-02-07,20,24-HR BLK AVG,88502
14196,2014-02-08,24,24-HR BLK AVG,88502
14197,2014-02-09,22,24-HR BLK AVG,88502
14198,2014-02-10,20,24-HR BLK AVG,88502
14199,2014-02-12,18,24-HR BLK AVG,88502
14200,2014-02-13,20,24-HR BLK AVG,88502
14201,2014-02-14,18,24-HR BLK AVG,88502
14202,2014-02-15,19,24-HR BLK AVG,88502
14203,2014-02-16,27,24-HR BLK AVG,88502
14204,2014-02-17,28,24-HR BLK AVG,88502
14205,2014-02-18,28,24-HR BLK AVG,88502
14206,2014-02-19,45,24-HR BLK AVG,88502
14207,2014-02-20,43,24-HR BLK AVG,88502
14208,2014-02-21,28,24-HR BLK AVG,88502
14209,2014-02-22,29,24-HR BLK AVG,88502
14210,2014-02-23,33,24-HR BLK AVG,88502
14211,2014-02-24,37,24-HR BLK AVG,88502
14212,2014-02-25,54,24-HR BLK AVG,88502
14213,2014-02-26,26,24-HR BLK AVG,88502
14214,2014-02-27,33,24-HR BLK AVG,88502
14215,2014-02-28,27,24-HR BLK AVG,88502
14216,2014-03-01,21,24-HR BLK AVG,88502
14217,2014-03-02,27,24-HR BLK AVG,88502
14218,2014-03-03,14,24-HR BLK AVG,88502
14219,2014-03-04,16,24-HR BLK AVG,88502
14220,2014-03-05,44,24-HR BLK AVG,88502
14221,2014-03-06,22,24-HR BLK AVG,88502
14222,2014-03-07,33,24-HR BLK AVG,88502
14223,2014-03-08,50,24-HR BLK AVG,88502
14224,2014-03-09,15,24-HR BLK AVG,88502
14225,2014-03-10,20,24-HR BLK AVG,88502
14226,2014-03-11,71,24-HR BLK AVG,88502
14227,2014-03-12,56,24-HR BLK AVG,88502
14228,2014-03-13,22,24-HR BLK AVG,88502
14229,2014-03-14,35,24-HR BLK AVG,88502
14230,2014-03-15,40,24-HR BLK AVG,88502
14231,2014-03-16,78,24-HR BLK AVG,88502
14232,2014-03-17,28,24-HR BLK AVG,88502
14233,2014-03-18,63,24-HR BLK AVG,88502
14234,2014-03-19,78,24-HR BLK AVG,88502
14235,2014-03-20,42,24-HR BLK AVG,88502
14236,2014-03-21,45,24-HR BLK AVG,88502
14237,2014-03-22,37,24-HR BLK AVG,88502
14238,2014-03-23,37,24-HR BLK AVG,88502
14239,2014-03-24,33,24-HR BLK AVG,88502
14240,2014-03-25,39,24-HR BLK AVG,88502
14241,2014-03-26,41,24-HR BLK AVG,88502
14242,2014-03-27,27,24-HR BLK AVG,88502
14243,2014-03-28,33,24-HR BLK AVG,88502
14244,2014-03-29,28,24-HR BLK AVG,88502
14245,2014-03-30,35,24-HR BLK AVG,88502
14246,2014-03-31,26,24-HR BLK AVG,88502
14247,2014-04-01,45,24-HR BLK AVG,88502
14248,2014-04-02,28,24-HR BLK AVG,88502
14249,2014-04-03,49,24-HR BLK AVG,88502
14250,2014-04-04,24,24-HR BLK AVG,88502
14251,2014-04-05,27,24-HR BLK AVG,88502
14252,2014-04-06,30,24-HR BLK AVG,88502
14253,2014-04-07,29,24-HR BLK AVG,88502
14254,2014-04-08,27,24-HR BLK AVG,88502
14255,2014-04-09,24,24-HR BLK AVG,88502
14256,2014-04-10,28,24-HR BLK AVG,88502
14257,2014-04-11,42,24-HR BLK AVG,88502
14258,2014-04-12,35,24-HR BLK AVG,88502
14259,2014-04-13,32,24-HR BLK AVG,88502
14260,2014-04-14,66,24-HR BLK AVG,88502
14261,2014-04-15,22,24-HR BLK AVG,88502
14262,2014-04-16,38,24-HR BLK AVG,88502
14263,2014-04-17,48,24-HR BLK AVG,88502
14264,2014-04-18,33,24-HR BLK AVG,88502
